price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,price_per_sqm
220000,apartment,interior,2,125.0,True,False,Imperial,Arganzuela,1760.0
135000,apartment,exterior,1,34.0,False,False,Imperial,Arganzuela,3970.5882352941176
145000,apartment,interior,2,37.0,False,False,Chopera,Arganzuela,3918.9189189189187
264000,apartment,exterior,3,92.0,True,False,Chopera,Arganzuela,2869.5652173913045
395000,apartment,exterior,4,143.0,False,True,Imperial,Arganzuela,2762.237762237762
269900,apartment,exterior,3,92.0,True,False,Chopera,Arganzuela,2933.695652173913
223000,apartment,interior,2,55.0,True,False,Acacias,Arganzuela,4054.5454545454545
379900,apartment,exterior,1,42.0,True,True,Palos de Moguer,Arganzuela,9045.238095238095
185000,apartment,exterior,2,67.0,True,False,Chopera,Arganzuela,2761.194029850746
485000,apartment,exterior,4,110.0,True,False,Chopera,Arganzuela,4409.090909090909
390000,apartment,interior,3,90.0,True,False,Palos de Moguer,Arganzuela,4333.333333333333
394816,apartment,exterior,1,61.0,True,True,Legazpi,Arganzuela,6472.393442622951
517833,apartment,exterior,2,103.0,True,True,Legazpi,Arganzuela,5027.504854368932
812680,apartment,exterior,4,169.0,True,True,Legazpi,Arganzuela,4808.757396449704
398000,apartment,exterior,4,109.0,True,False,Palos de Moguer,Arganzuela,3651.376146788991
440000,apartment,exterior,2,80.0,True,True,Acacias,Arganzuela,5500.0
385000,apartment,exterior,2,90.0,True,False,Palos de Moguer,Arganzuela,4277.777777777777
330000,apartment,exterior,3,82.0,True,False,Acacias,Arganzuela,4024.390243902439
370000,apartment,exterior,1,80.0,True,False,Imperial,Arganzuela,4625.0
330000,apartment,exterior,2,72.0,True,False,Acacias,Arganzuela,4583.333333333333
840000,apartment,exterior,4,121.0,True,True,Acacias,Arganzuela,6942.148760330579
395000,apartment,exterior,4,184.0,False,True,Imperial,Arganzuela,2146.7391304347825
370000,apartment,interior,3,89.0,True,True,Acacias,Arganzuela,4157.303370786517
215000,apartment,interior,1,47.0,True,False,Acacias,Arganzuela,4574.468085106383
340400,apartment,exterior,1,65.0,True,False,Imperial,Arganzuela,5236.923076923077
249000,apartment,exterior,1,59.0,False,False,Delicias,Arganzuela,4220.338983050848
275000,apartment,exterior,1,55.0,False,False,Palos de Moguer,Arganzuela,5000.0
280000,apartment,interior,2,57.0,False,False,Acacias,Arganzuela,4912.2807017543855
233000,apartment,interior,1,48.0,False,False,Imperial,Arganzuela,4854.166666666667
235000,apartment,exterior,2,66.0,True,False,Chopera,Arganzuela,3560.6060606060605
355000,apartment,exterior,3,96.0,True,False,Delicias,Arganzuela,3697.9166666666665
349000,apartment,interior,2,75.0,True,False,Delicias,Arganzuela,4653.333333333333
600000,apartment,exterior,2,137.0,True,True,Legazpi,Arganzuela,4379.56204379562
605000,apartment,exterior,3,124.0,True,False,Imperial,Arganzuela,4879.032258064516
650000,apartment,exterior,4,279.0,True,False,Imperial,Arganzuela,2329.7491039426523
299000,apartment,exterior,2,71.0,True,False,Delicias,Arganzuela,4211.267605633803
465000,apartment,exterior,2,76.0,True,True,Legazpi,Arganzuela,6118.421052631579
362000,apartment,exterior,1,48.0,True,True,Imperial,Arganzuela,7541.666666666667
760000,apartment,exterior,3,132.0,True,True,Imperial,Arganzuela,5757.575757575758
455000,apartment,exterior,2,75.0,True,True,Legazpi,Arganzuela,6066.666666666667
520000,apartment,exterior,2,86.0,True,True,Legazpi,Arganzuela,6046.511627906977
580000,apartment,exterior,3,103.0,True,True,Legazpi,Arganzuela,5631.0679611650485
625000,apartment,exterior,3,120.0,True,True,Legazpi,Arganzuela,5208.333333333333
475000,apartment,exterior,2,96.0,True,True,Legazpi,Arganzuela,4947.916666666667
480000,apartment,exterior,2,96.0,True,True,Legazpi,Arganzuela,5000.0
150000,apartment,interior,1,50.0,False,False,Chopera,Arganzuela,3000.0
368000,apartment,exterior,2,89.0,True,False,Acacias,Arganzuela,4134.831460674157
150000,apartment,exterior,1,35.0,True,False,Palos de Moguer,Arganzuela,4285.714285714285
550000,apartment,exterior,3,115.0,True,True,Acacias,Arganzuela,4782.608695652174
299000,apartment,exterior,2,50.0,True,False,Imperial,Arganzuela,5980.0
240000,apartment,interior,2,50.0,True,False,Palos de Moguer,Arganzuela,4800.0
210000,apartment,interior,2,45.0,True,False,Acacias,Arganzuela,4666.666666666667
580000,apartment,exterior,4,104.0,True,True,Imperial,Arganzuela,5576.923076923077
800000,apartment,exterior,4,160.0,True,False,Imperial,Arganzuela,5000.0
485000,apartment,exterior,1,66.0,True,False,Imperial,Arganzuela,7348.484848484848
449900,apartment,exterior,3,110.0,True,False,Palos de Moguer,Arganzuela,4090.0
355000,apartment,exterior,3,78.0,True,False,Acacias,Arganzuela,4551.282051282052
450000,apartment,exterior,5,113.0,True,False,Imperial,Arganzuela,3982.3008849557523
390000,apartment,exterior,3,97.0,True,False,Chopera,Arganzuela,4020.618556701031
670900,apartment,exterior,3,131.0,True,True,Delicias,Arganzuela,5121.374045801526
675600,apartment,exterior,3,135.0,True,True,Delicias,Arganzuela,5004.444444444444
648200,apartment,exterior,3,135.0,True,True,Delicias,Arganzuela,4801.481481481482
368900,apartment,exterior,1,66.0,True,True,Delicias,Arganzuela,5589.393939393939
373700,apartment,exterior,1,65.0,True,True,Delicias,Arganzuela,5749.2307692307695
625800,apartment,exterior,3,135.0,True,True,Delicias,Arganzuela,4635.555555555556
360800,apartment,exterior,1,65.0,True,True,Delicias,Arganzuela,5550.7692307692305
462500,apartment,exterior,2,100.0,True,True,Delicias,Arganzuela,4625.0
597000,apartment,exterior,3,135.0,True,True,Delicias,Arganzuela,4422.222222222223
409000,apartment,interior,2,70.0,True,True,Legazpi,Arganzuela,5842.857142857143
280000,apartment,exterior,3,77.0,True,False,Chopera,Arganzuela,3636.3636363636365
355000,apartment,exterior,2,77.0,True,False,Palos de Moguer,Arganzuela,4610.38961038961
160000,apartment,interior,1,37.0,False,False,Delicias,Arganzuela,4324.324324324324
210000,apartment,exterior,2,57.0,True,False,Palos de Moguer,Arganzuela,3684.2105263157896
224000,apartment,exterior,3,59.0,False,False,Imperial,Arganzuela,3796.6101694915255
330000,apartment,exterior,2,65.0,True,False,Palos de Moguer,Arganzuela,5076.923076923077
530000,apartment,exterior,4,100.0,True,False,Legazpi,Arganzuela,5300.0
560000,apartment,exterior,4,116.0,True,False,Imperial,Arganzuela,4827.586206896552
379000,apartment,exterior,2,89.0,True,False,Delicias,Arganzuela,4258.426966292135
245000,apartment,exterior,1,36.0,True,False,Delicias,Arganzuela,6805.555555555556
229100,apartment,exterior,1,52.0,True,False,Delicias,Arganzuela,4405.7692307692305
298000,apartment,exterior,2,65.0,True,False,Chopera,Arganzuela,4584.615384615385
199000,apartment,interior,1,62.0,False,False,Palos de Moguer,Arganzuela,3209.6774193548385
410000,apartment,exterior,2,93.0,True,False,Imperial,Arganzuela,4408.602150537635
325000,apartment,exterior,2,80.0,True,False,Palos de Moguer,Arganzuela,4062.5
395000,apartment,exterior,3,91.0,True,False,Palos de Moguer,Arganzuela,4340.659340659341
359000,apartment,exterior,4,113.0,True,False,Delicias,Arganzuela,3176.991150442478
335000,apartment,exterior,3,73.0,False,False,Palos de Moguer,Arganzuela,4589.041095890411
144800,apartment,interior,2,40.0,False,False,Delicias,Arganzuela,3620.0
250000,apartment,interior,2,56.0,True,False,Palos de Moguer,Arganzuela,4464.285714285715
195000,apartment,exterior,1,48.0,False,False,Acacias,Arganzuela,4062.5
189000,apartment,exterior,1,46.0,True,False,Delicias,Arganzuela,4108.695652173913
435000,apartment,exterior,4,102.0,True,False,Legazpi,Arganzuela,4264.705882352941
319000,apartment,exterior,1,63.0,True,True,Delicias,Arganzuela,5063.492063492064
373800,apartment,exterior,2,104.0,False,False,Chopera,Arganzuela,3594.230769230769
229100,apartment,exterior,2,54.0,True,False,Delicias,Arganzuela,4242.592592592592
355000,apartment,exterior,3,83.0,False,False,Acacias,Arganzuela,4277.108433734939
278000,apartment,interior,1,45.0,False,False,Palos de Moguer,Arganzuela,6177.777777777777
169000,apartment,exterior,2,47.0,True,False,Palos de Moguer,Arganzuela,3595.744680851064
450000,apartment,exterior,4,97.0,True,False,Acacias,Arganzuela,4639.1752577319585
330000,apartment,interior,2,84.0,True,False,Chopera,Arganzuela,3928.5714285714284
480000,apartment,exterior,4,125.0,True,False,Palos de Moguer,Arganzuela,3840.0
499000,apartment,exterior,2,106.0,True,False,Palos de Moguer,Arganzuela,4707.547169811321
277000,apartment,exterior,3,92.0,True,False,Chopera,Arganzuela,3010.8695652173915
224000,apartment,exterior,3,60.0,False,False,Imperial,Arganzuela,3733.3333333333335
613000,apartment,exterior,2,114.0,True,True,Imperial,Arganzuela,5377.19298245614
545000,apartment,exterior,2,78.0,True,True,Imperial,Arganzuela,6987.179487179487
370000,apartment,exterior,1,54.0,True,True,Imperial,Arganzuela,6851.851851851852
750000,apartment,exterior,3,125.0,True,True,Imperial,Arganzuela,6000.0
575000,apartment,exterior,2,79.0,True,True,Imperial,Arganzuela,7278.481012658228
535000,apartment,exterior,2,76.0,True,True,Imperial,Arganzuela,7039.473684210527
498500,apartment,exterior,3,93.0,True,False,Palos de Moguer,Arganzuela,5360.215053763441
284000,apartment,exterior,1,71.0,True,False,Imperial,Arganzuela,4000.0
175000,apartment,exterior,2,63.0,True,False,Imperial,Arganzuela,2777.777777777778
150000,apartment,exterior,1,42.0,True,False,Imperial,Arganzuela,3571.4285714285716
210000,apartment,exterior,1,48.0,True,True,Chopera,Arganzuela,4375.0
312800,apartment,exterior,2,103.0,True,True,Chopera,Arganzuela,3036.893203883495
255000,apartment,interior,2,67.0,True,False,Chopera,Arganzuela,3805.9701492537315
179000,apartment,interior,2,39.0,True,False,Acacias,Arganzuela,4589.74358974359
218000,apartment,interior,2,55.0,True,False,Acacias,Arganzuela,3963.6363636363635
335000,apartment,exterior,1,63.0,True,True,Palos de Moguer,Arganzuela,5317.460317460317
219900,apartment,exterior,2,45.0,True,False,Imperial,Arganzuela,4886.666666666667
335000,apartment,exterior,3,72.0,False,False,Palos de Moguer,Arganzuela,4652.777777777777
335000,apartment,exterior,3,72.0,False,False,Palos de Moguer,Arganzuela,4652.777777777777
460000,apartment,exterior,2,139.0,True,True,Delicias,Arganzuela,3309.3525179856115
165000,apartment,interior,1,35.0,True,False,Delicias,Arganzuela,4714.285714285715
650000,apartment,exterior,3,132.0,True,True,Acacias,Arganzuela,4924.242424242424
295000,apartment,exterior,2,50.0,True,False,Acacias,Arganzuela,5900.0
245000,apartment,exterior,3,68.0,False,False,Acacias,Arganzuela,3602.9411764705883
305000,apartment,interior,3,70.0,True,False,Chopera,Arganzuela,4357.142857142857
169000,apartment,interior,1,35.0,True,False,Imperial,Arganzuela,4828.571428571428
169000,apartment,interior,2,52.0,True,False,Chopera,Arganzuela,3250.0
380000,apartment,exterior,3,80.0,True,False,Delicias,Arganzuela,4750.0
391000,apartment,exterior,3,102.0,True,False,Chopera,Arganzuela,3833.3333333333335
755000,apartment,exterior,3,102.0,True,True,Imperial,Arganzuela,7401.9607843137255
229100,apartment,exterior,2,49.0,True,False,Delicias,Arganzuela,4675.510204081633
124300,apartment,exterior,1,40.0,False,False,Legazpi,Arganzuela,3107.5
140000,apartment,exterior,1,31.0,True,False,Chopera,Arganzuela,4516.129032258064
425000,apartment,exterior,3,84.0,True,True,Imperial,Arganzuela,5059.523809523809
355000,apartment,exterior,3,83.0,True,False,Acacias,Arganzuela,4277.108433734939
280000,apartment,interior,3,53.0,True,False,Chopera,Arganzuela,5283.018867924528
120000,apartment,interior,2,43.0,False,False,Palos de Moguer,Arganzuela,2790.6976744186045
144800,apartment,exterior,2,40.0,False,False,Delicias,Arganzuela,3620.0
118000,apartment,interior,1,35.0,True,False,Delicias,Arganzuela,3371.4285714285716
189000,apartment,interior,2,43.0,False,False,Palos de Moguer,Arganzuela,4395.3488372093025
348000,apartment,interior,2,95.0,False,False,Acacias,Arganzuela,3663.157894736842
236000,apartment,interior,3,60.0,False,False,Imperial,Arganzuela,3933.3333333333335
450000,apartment,exterior,2,95.0,True,True,Legazpi,Arganzuela,4736.8421052631575
285000,apartment,exterior,1,70.0,True,False,Acacias,Arganzuela,4071.4285714285716
144800,apartment,interior,2,40.0,False,False,Delicias,Arganzuela,3620.0
175000,apartment,interior,2,43.0,False,False,Palos de Moguer,Arganzuela,4069.767441860465
150000,apartment,interior,1,32.0,True,False,Delicias,Arganzuela,4687.5
183116,apartment,exterior,2,66.0,False,False,Palos de Moguer,Arganzuela,2774.4848484848485
398000,apartment,exterior,1,62.0,True,True,Legazpi,Arganzuela,6419.354838709677
360000,apartment,exterior,3,105.0,True,False,Delicias,Arganzuela,3428.5714285714284
230000,apartment,exterior,1,47.0,True,False,Palos de Moguer,Arganzuela,4893.617021276596
449000,apartment,exterior,2,95.0,True,True,Legazpi,Arganzuela,4726.315789473684
236000,apartment,exterior,3,70.0,False,False,Imperial,Arganzuela,3371.4285714285716
285000,apartment,interior,1,50.0,True,False,Palos de Moguer,Arganzuela,5700.0
160000,apartment,interior,2,37.0,True,False,Palos de Moguer,Arganzuela,4324.324324324324
189000,apartment,exterior,2,61.0,True,False,Acacias,Arganzuela,3098.3606557377047
355000,apartment,exterior,3,78.0,True,False,Acacias,Arganzuela,4551.282051282052
176500,apartment,exterior,1,52.0,False,False,Palos de Moguer,Arganzuela,3394.230769230769
320000,apartment,exterior,1,60.0,True,True,Delicias,Arganzuela,5333.333333333333
283000,apartment,interior,3,68.0,True,False,Palos de Moguer,Arganzuela,4161.764705882353
295000,apartment,exterior,2,50.0,True,False,Acacias,Arganzuela,5900.0
375000,apartment,exterior,1,65.0,True,False,Delicias,Arganzuela,5769.2307692307695
475000,apartment,exterior,3,110.0,True,True,Palos de Moguer,Arganzuela,4318.181818181818
229000,apartment,exterior,3,59.0,False,False,Imperial,Arganzuela,3881.35593220339
539000,apartment,exterior,3,108.0,True,True,Legazpi,Arganzuela,4990.740740740741
565000,apartment,exterior,2,100.0,True,False,Delicias,Arganzuela,5650.0
149000,apartment,interior,1,34.0,True,False,Acacias,Arganzuela,4382.35294117647
300000,apartment,exterior,1,71.0,True,False,Delicias,Arganzuela,4225.352112676056
264000,apartment,exterior,3,95.0,True,False,Chopera,Arganzuela,2778.9473684210525
180000,apartment,interior,1,27.0,True,False,Palos de Moguer,Arganzuela,6666.666666666667
300000,apartment,exterior,2,79.0,True,False,Imperial,Arganzuela,3797.46835443038
229100,apartment,exterior,2,52.0,True,False,Delicias,Arganzuela,4405.7692307692305
500000,apartment,exterior,2,127.0,True,False,Palos de Moguer,Arganzuela,3937.0078740157483
439000,apartment,interior,4,117.0,True,False,Delicias,Arganzuela,3752.136752136752
370000,apartment,interior,3,115.0,True,False,Palos de Moguer,Arganzuela,3217.391304347826
223000,apartment,exterior,2,65.0,True,False,Palos de Moguer,Arganzuela,3430.769230769231
185000,apartment,interior,1,41.0,False,False,Delicias,Arganzuela,4512.195121951219
455000,apartment,exterior,3,107.0,True,False,Palos de Moguer,Arganzuela,4252.336448598131
229000,apartment,exterior,3,73.0,False,False,Delicias,Arganzuela,3136.986301369863
175000,apartment,interior,1,45.0,True,False,Palos de Moguer,Arganzuela,3888.8888888888887
215000,apartment,exterior,2,67.0,False,False,Chopera,Arganzuela,3208.955223880597
235000,apartment,exterior,2,52.0,False,False,Acacias,Arganzuela,4519.2307692307695
126000,apartment,interior,1,36.0,True,False,Acacias,Arganzuela,3500.0
165000,apartment,interior,1,30.0,True,False,Palos de Moguer,Arganzuela,5500.0
199999,apartment,interior,1,49.0,True,False,Palos de Moguer,Arganzuela,4081.612244897959
175000,apartment,interior,2,45.0,True,False,Acacias,Arganzuela,3888.8888888888887
380000,apartment,interior,3,90.0,True,False,Palos de Moguer,Arganzuela,4222.222222222223
360000,apartment,exterior,3,80.0,True,False,Palos de Moguer,Arganzuela,4500.0
140000,apartment,interior,2,40.0,False,False,Acacias,Arganzuela,3500.0
128000,apartment,interior,1,43.0,True,False,Chopera,Arganzuela,2976.7441860465115
139000,apartment,interior,2,50.0,False,False,Delicias,Arganzuela,2780.0
395000,apartment,exterior,2,87.0,True,False,Acacias,Arganzuela,4540.229885057472
285000,apartment,exterior,3,97.0,True,False,Chopera,Arganzuela,2938.144329896907
330000,apartment,interior,3,82.0,True,False,Acacias,Arganzuela,4024.390243902439
530000,apartment,exterior,5,142.0,True,False,Palos de Moguer,Arganzuela,3732.394366197183
239000,apartment,exterior,3,55.0,True,False,Chopera,Arganzuela,4345.454545454545
180000,apartment,exterior,1,45.0,True,False,Chopera,Arganzuela,4000.0
178000,apartment,exterior,2,44.0,False,False,Delicias,Arganzuela,4045.4545454545455
425000,apartment,exterior,4,89.0,True,False,Acacias,Arganzuela,4775.2808988764045
314900,apartment,exterior,1,77.0,True,False,Legazpi,Arganzuela,4089.6103896103896
600000,apartment,exterior,3,130.0,True,True,Legazpi,Arganzuela,4615.384615384615
250000,apartment,interior,3,67.0,True,False,Chopera,Arganzuela,3731.3432835820895
870000,apartment,exterior,4,165.0,True,True,Imperial,Arganzuela,5272.727272727273
349000,apartment,exterior,1,104.0,True,True,Chopera,Arganzuela,3355.769230769231
175000,apartment,interior,1,35.0,True,False,Delicias,Arganzuela,5000.0
455000,apartment,exterior,3,110.0,True,False,Palos de Moguer,Arganzuela,4136.363636363636
144800,apartment,interior,3,41.0,False,False,Delicias,Arganzuela,3531.7073170731705
150000,apartment,interior,3,41.0,False,False,Palos de Moguer,Arganzuela,3658.5365853658536
320000,apartment,exterior,3,93.0,True,False,Legazpi,Arganzuela,3440.8602150537636
425000,apartment,exterior,2,101.0,True,False,Imperial,Arganzuela,4207.920792079208
170000,apartment,interior,2,40.0,False,False,Delicias,Arganzuela,4250.0
565000,apartment,interior,3,114.0,True,False,Legazpi,Arganzuela,4956.140350877193
